IdOrden;IdDetalleOrden;IdInsumo;cInsCod;IdMarca;DescripcionOC;DescripcionOCLarga;Cantidad;PrecioUnitario;EstadoDetalle;IdProveedor;IdFormaPago;IdContrato;NumOrdenRef;NumOrden;nFacID;Fecha;Atencion;Motivo;Nota;Facturacion;estadoOrden;Moneda;desProveedor;desPago;desContrato;desInsumo;desMarcaInsumo;NumCotizacion;FecCotizacion;OCEstado;desRUC;nOcoDIGV;nOcoDMonto;nTC;cResponsable;Via;cTabProcedencia;cAgencia;nOrdAprobado
49;3492;1906;4083006CP                                         ;0;;;1;51.926;VERDADERO;1;20;23;;HCE-09-0312;399;39900;Sr. Manuel Chavarría/Jorge Flores;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE CUB BOMBA (3899229)                                                                         ; ;0;39900;2;20302241598              ;9.86594;61.79194;3.11;;;0;0;0
49;3493;1907;3329082CP                                         ;0;;;1;46.71;VERDADERO;1;20;23;;HCE-09-0312;399;39900;Sr. Manuel Chavarría/Jorge Flores;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;HOSE, FLEXIBLE                                                                                      ; ;0;39900;2;20302241598              ;8.8749;55.5849;3.11;;;0;0;0
49;3494;1908;3820030CP                                         ;0;;;1;6.517;VERDADERO;1;20;23;;HCE-09-0312;399;39900;Sr. Manuel Chavarría/Jorge Flores;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;SEAL                                                                                                ; ;0;39900;2;20302241598              ;1.23823;7.75523;3.11;;;0;0;0
50;3429;1849;3328781CP                                         ;0;;;12;1.1;VERDADERO;1;20;23;;HCE-09-0313;394;39902;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;SELLO DE VÁLVULA (3073509)                                                                          ; ;0;39902;2;20302241598              ;2.508;15.708;3.11;;;0;0;0
50;3430;1861;3050867CP                                         ;0;;;5;8.64;VERDADERO;1;20;23;;HCE-09-0313;394;39902;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;SELLO OJAL (3050867)                                                                                ; ;0;39902;2;20302241598              ;8.208;51.408;3.11;;;0;0;0
50;3431;1865;3035228CP                                         ;0;;;1;1.46;VERDADERO;1;20;23;;HCE-09-0313;394;39902;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;JEBES ( 3035228 )                                                                                   ; ;0;39902;2;20302241598              ;0.2774;1.7374;3.11;;;0;0;0
50;3432;1858;3328464CP                                         ;0;;;1;5.5;VERDADERO;1;20;23;;HCE-09-0313;394;39902;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;JUNTA ANULAR K (3328464)                                                                            ; ;0;39902;2;20302241598              ;1.045;6.545;3.11;;;0;0;0
50;3433;1854;3899746CP                                         ;0;;;1;20.66;VERDADERO;1;20;23;;HCE-09-0313;394;39902;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE MANDO DE ACCESORIOS                                                                         ; ;0;39902;2;20302241598              ;3.9254;24.5854;3.11;;;0;0;0
50;3434;1873;3069786CP                                         ;0;;;1;13.7;VERDADERO;1;20;23;;HCE-09-0313;394;39902;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE DE MULTIPLE DE ADMISION (3069786)                                                           ; ;0;39902;2;20302241598              ;2.603;16.303;3.11;;;0;0;0
51;3445;1909;3883659CP                                         ;0;;;1;13.164;VERDADERO;1;20;23;;HCE-09-0314;393;39903;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE CARRIER (4022947)                                                                           ; ;0;39903;2;20302241598              ;2.50116;15.66516;3.11;;;0;0;0
51;3446;1910;4070529CP                                         ;0;;;1;70.594;VERDADERO;1;20;23;;HCE-09-0314;393;39903;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE (3896697)                                                                                   ; ;0;39903;2;20302241598              ;13.41286;84.00686;3.11;;;0;0;0
51;3447;1911;4023203CP                                         ;0;;;2;26.094;VERDADERO;1;20;23;;HCE-09-0314;393;39903;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;ARANDELA (3161653)                                                                                  ; ;0;39903;2;20302241598              ;9.91572;62.10372;3.11;;;0;0;0
51;3448;1912;3401484CP                                         ;0;;;6;42.79;VERDADERO;1;20;23;;HCE-09-0314;393;39903;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;CONECTOR DE ACEITE (3882588)                                                                        ; ;0;39903;2;20302241598              ;48.7806;305.5206;3.11;;;0;0;0
51;3449;1917;4985110CP                                         ;0;;;1;5.1344;VERDADERO;1;20;23;;HCE-09-0314;393;39903;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE (3883472)                                                                                   ; ;0;39903;2;20302241598              ;0.97554;6.10994;3.11;;;0;0;0
51;3450;1870;3883472CP                                         ;0;;;1;4.874;VERDADERO;1;20;23;;HCE-09-0314;393;39903;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE( 3883472 )*(4985110)*(2871314)                                                              ; ;0;39903;2;20302241598              ;0.92606;5.80006;3.11;;;0;0;0
52;3451;1941;0102-07020HCE                                     ;0;;;1;380;VERDADERO;33;21;23;;HCE-09-0401;0;39907;Sr. Sigifredo Anticona;;;;1;1;ANTESA SAC                                                                                          ;FACTURA 15 DIAS;NINGUNO                   ;REPARACIÓN DE RADIOR SEGÚN DETALLE ADJUNTO                                                          ; ;0;39907;1;20476042144              ;72.2;452.2;3.11;;;0;0;0
53;3452;1950;3918174CP                                         ;0;;;1;9.67;VERDADERO;1;20;23;;HCE-09-0402;0;39909;Sr. Manuel Chavarría/Jorge Flores/Silvia Mora;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE DE ENFRIADOR DE ACEITE (3918174)                                                            ; ;0;39909;1;20302241598              ;1.8373;11.5073;3.11;;;0;0;0
53;3453;1951;3929011CP                                         ;0;;;1;14.21;VERDADERO;1;20;23;;HCE-09-0402;0;39909;Sr. Manuel Chavarría/Jorge Flores/Silvia Mora;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE DE CUBIERTA DE ENFRIADOR(3929011)                                                           ; ;0;39909;1;20302241598              ;2.6999;16.9099;3.11;;;0;0;0
53;3454;875;3926126CP                                         ;0;;;1;85.92;VERDADERO;1;20;23;;HCE-09-0402;0;39909;Sr. Manuel Chavarría/Jorge Flores/Silvia Mora;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;OIL SEAL ( 3926126 )                                                                                ; ;0;39909;1;20302241598              ;16.3248;102.2448;3.11;;;0;0;0
54;3455;1954;3914385CP                                         ;0;;;1;21.3;VERDADERO;1;20;23;;HCE-09-0403;397;39909;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE DE TAPA DE DIST                                                                             ; ;0;39909;2;20302241598              ;4.047;25.347;3.11;;;0;0;0
54;3456;1955;3804899CP                                         ;0;;;1;38.99;VERDADERO;1;20;23;;HCE-09-0403;397;39909;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;KIT DE SELLOS DELANTERO                                                                             ; ;0;39909;2;20302241598              ;7.4081;46.3981;3.11;;;0;0;0
54;3457;1956;3959052CP                                         ;0;;;1;32.37;VERDADERO;1;20;23;;HCE-09-0403;397;39909;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUETADURA DE CARTER (3911536)                                                                   ; ;0;39909;2;20302241598              ;6.1503;38.5203;3.11;;;0;0;0
54;3458;1957;3938156CP                                         ;0;;;1;22.26;VERDADERO;1;20;23;;HCE-09-0403;397;39909;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EPAQ.TAPA FRONTAL MOTOR                                                                             ; ;0;39909;2;20302241598              ;4.2294;26.4894;3.11;;;0;0;0
54;3459;1958;3284623CP                                         ;0;;;1;14.81;VERDADERO;1;20;23;;HCE-09-0403;397;39909;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQ DE TAPA LAT DE MOTOR                                                                          ; ;0;39909;2;20302241598              ;2.8139;17.6239;3.11;;;0;0;0
55;3466;1925;3408591CP                                         ;0;;;1;278.71;VERDADERO;1;20;23;ID 300902;HCE-09-0404;409;39910;Srta. Silvia Mora/Manuel Chavarría/Jorge Flores;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;SENSOR DE PRESIÓN (3080416)                                                                         ; ;0;39910;4;20302241598              ;52.9549;331.6649;3.11;;;0;0;0
55;3467;1926;3408389CP                                         ;0;;;1;385.314;VERDADERO;1;20;23;ID 300902;HCE-09-0404;409;39910;Srta. Silvia Mora/Manuel Chavarría/Jorge Flores;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;MODULO STC                                                                                          ; ;0;39910;4;20302241598              ;73.20966;458.52366;3.11;;;0;0;0
55;3468;1928;3028521CP                                         ;0;;;1;30.57;VERDADERO;1;20;23;ID 300902;HCE-09-0404;409;39910;Srta. Silvia Mora/Manuel Chavarría/Jorge Flores;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;FAJA DE 5 CANALES                                                                                   ; ;0;39910;4;20302241598              ;5.8083;36.3783;3.11;;;0;0;0
56;3470;1334;4089647CP                                         ;0;;;1;176.89;VERDADERO;1;19;23;;HCE-09-0405;398;39910;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FACTURA 30 DIAS;NINGUNO                   ;BOMBA DE AGUA (4089647)                                                                             ; ;0;39910;4;20302241598              ;33.6091;210.4991;3.11;;;0;0;0
