Mayor60Años,Conyuge,Dependientes,MesesDeContrato,TelefonoFijo,VariasLineasTelefonicas,ServicioDeInternet,SeguridadOnline,BackupOnline,SeguroEnDispositivo,SoporteTecnico,TVCable,Streaming,TipoDeContrato,PagoOnline,FormaDePago,CuentaMensual,Churn
0,Si,Si,26,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,Si,DebitoEnCuenta,20.05,No
1,Si,No,72,Si,Si,FibraOptica,Si,Si,Si,No,Si,Si,DosAños,Si,ChequeDigital,112.4,No
0,Si,No,34,Si,No,DSL,No,No,No,Si,No,No,Mensual,No,DebitoEnCuenta,50.2,No
0,No,No,10,Si,No,DSL,Si,No,No,Si,Si,No,Mensual,No,DebitoEnCuenta,62.25,No
0,No,No,14,Si,No,DSL,Si,No,No,Si,No,No,UnAño,No,ChequePapel,55.7,No
0,No,No,23,Si,Si,FibraOptica,Si,No,No,No,Si,No,Mensual,Si,DebitoEnCuenta,90.05,Si
0,Si,No,47,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,19.65,No
0,Si,No,24,Si,No,FibraOptica,Si,No,No,Si,No,Si,Mensual,Si,ChequeDigital,89.25,No
0,Si,No,49,Si,Si,FibraOptica,No,Si,No,No,Si,Si,Mensual,Si,DebitoEnCuenta,99.05,Si
1,No,No,20,Si,No,DSL,Si,No,No,Si,No,No,UnAño,No,ChequePapel,54.0,No
0,No,No,2,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,No,DebitoEnCuenta,69.75,Si
0,No,No,2,Si,No,DSL,No,Si,No,No,No,No,Mensual,Si,TarjetaDeCredito,49.05,Si
0,No,No,22,No,SinServicioTelefonico,DSL,No,No,Si,Si,Si,Si,DosAños,No,DebitoEnCuenta,56.75,No
0,No,No,7,Si,Si,FibraOptica,No,No,Si,No,Si,Si,Mensual,Si,DebitoEnCuenta,98.05,Si
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,21.1,No
0,Si,Si,59,Si,Si,FibraOptica,No,Si,No,Si,No,Si,Mensual,Si,DebitoEnCuenta,96.65,No
0,Si,Si,58,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,Si,TarjetaDeCredito,24.5,No
0,No,No,41,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,Mensual,Si,DebitoEnCuenta,114.5,Si
1,No,No,59,Si,Si,FibraOptica,No,Si,No,No,No,No,DosAños,Si,TarjetaDeCredito,79.2,No
0,Si,Si,3,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,69.55,No
0,No,No,32,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,DebitoEnCuenta,20.05,No
1,Si,No,46,Si,Si,FibraOptica,No,No,Si,No,Si,Si,Mensual,Si,ChequeDigital,98.85,No
0,Si,Si,0,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,25.75,No
0,No,No,2,Si,No,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,80.95,Si
0,Si,Si,52,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,TarjetaDeCredito,19.6,No
1,No,No,13,Si,No,FibraOptica,No,No,Si,No,No,No,Mensual,Si,ChequeDigital,74.3,Si
1,No,No,11,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,No,DebitoEnCuenta,89.7,Si
0,No,No,32,Si,Si,FibraOptica,Si,No,No,Si,No,No,Mensual,No,DebitoEnCuenta,87.65,No
1,Si,No,17,Si,Si,FibraOptica,No,No,Si,No,Si,Si,Mensual,Si,TarjetaDeCredito,100.45,Si
0,No,No,16,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,TarjetaDeCredito,74.75,No
0,No,No,51,Si,Si,FibraOptica,Si,Si,Si,No,Si,Si,UnAño,No,DebitoEnCuenta,107.45,No
0,No,No,29,Si,No,DSL,No,No,Si,Si,Si,Si,UnAño,Si,DebitoEnCuenta,75.35,No
0,Si,No,70,Si,No,DSL,Si,Si,Si,Si,No,No,DosAños,No,TarjetaDeCredito,64.95,No
0,Si,Si,71,Si,Si,FibraOptica,Si,No,Si,Si,No,Si,DosAños,No,ChequeDigital,100.45,No
0,Si,Si,41,Si,Si,DSL,No,Si,Si,No,Si,No,UnAño,No,DebitoEnCuenta,68.5,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,80.55,No
0,Si,No,7,Si,No,DSL,Si,No,Si,Si,Si,Si,Mensual,No,DebitoEnCuenta,81.25,No
0,Si,Si,25,Si,No,FibraOptica,No,No,No,No,Si,Si,UnAño,Si,ChequeDigital,90.4,Si
0,Si,Si,67,Si,Si,FibraOptica,Si,Si,No,Si,No,No,UnAño,No,ChequeDigital,89.55,No
0,Si,Si,5,Si,Si,DSL,No,No,No,Si,No,No,Mensual,Si,ChequePapel,55.7,No
0,No,Si,15,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequeDigital,24.8,No
0,Si,Si,20,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,20.0,No
0,Si,Si,3,Si,No,DSL,No,Si,Si,No,No,No,Mensual,Si,ChequePapel,56.15,Si
0,Si,Si,54,Si,Si,FibraOptica,No,Si,No,Si,Si,Si,UnAño,Si,ChequeDigital,105.2,No
0,No,No,42,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,Si,ChequePapel,19.55,No
0,Si,No,9,Si,No,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,79.75,No
0,No,No,63,Si,Si,FibraOptica,No,Si,No,No,Si,Si,DosAños,No,DebitoEnCuenta,97.45,No
0,Si,No,69,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,DebitoEnCuenta,24.25,No
0,No,No,69,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,TarjetaDeCredito,24.6,No
0,Si,No,40,Si,No,DSL,No,Si,No,No,No,No,Mensual,Si,ChequePapel,50.15,No
0,No,No,60,No,SinServicioTelefonico,DSL,Si,Si,Si,No,No,No,DosAños,No,DebitoEnCuenta,39.6,No
0,No,No,4,Si,No,FibraOptica,Si,No,Si,Si,No,Si,Mensual,Si,DebitoEnCuenta,94.4,Si
1,No,No,71,Si,Si,DSL,Si,Si,Si,Si,Si,Si,DosAños,No,ChequePapel,89.85,No
0,Si,No,37,Si,Si,FibraOptica,No,No,Si,No,No,No,Mensual,Si,TarjetaDeCredito,78.95,Si
0,Si,No,32,Si,Si,FibraOptica,No,Si,No,No,Si,Si,Mensual,Si,TarjetaDeCredito,98.85,No
0,No,No,39,Si,Si,DSL,No,No,No,Si,No,No,DosAños,Si,TarjetaDeCredito,53.85,No
0,No,No,38,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,Si,ChequeDigital,24.25,No
0,No,No,52,Si,Si,FibraOptica,No,No,Si,No,No,Si,DosAños,Si,TarjetaDeCredito,89.45,No
0,Si,Si,48,Si,Si,FibraOptica,Si,Si,No,No,Si,Si,Mensual,Si,TarjetaDeCredito,105.25,No
0,Si,Si,70,No,SinServicioTelefonico,DSL,Si,No,Si,Si,Si,Si,DosAños,No,DebitoEnCuenta,59.5,No
0,No,No,20,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,No,TarjetaDeCredito,70.55,No
0,No,No,50,Si,Si,DSL,Si,No,Si,Si,Si,Si,UnAño,Si,TarjetaDeCredito,82.5,No
0,No,No,19,No,SinServicioTelefonico,DSL,No,No,No,No,Si,Si,UnAño,Si,TarjetaDeCredito,44.85,Si
0,Si,Si,25,Si,No,DSL,Si,Si,Si,No,No,No,UnAño,Si,DebitoEnCuenta,61.6,No
0,No,No,12,Si,No,DSL,No,Si,No,No,No,No,Mensual,Si,DebitoEnCuenta,49.05,No
1,Si,No,39,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Mensual,Si,ChequeDigital,105.65,Si
0,No,No,7,Si,No,FibraOptica,No,No,Si,No,No,No,Mensual,No,ChequePapel,74.65,Si
0,Si,Si,23,Si,No,DSL,Si,Si,Si,Si,No,No,UnAño,Si,ChequePapel,66.25,No
0,No,No,27,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequeDigital,19.4,No
1,No,No,47,Si,Si,FibraOptica,No,No,No,No,Si,No,Mensual,Si,TarjetaDeCredito,86.05,No
0,Si,Si,26,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,TarjetaDeCredito,19.15,No
0,Si,No,14,Si,Si,DSL,Si,No,No,No,Si,No,Mensual,Si,DebitoEnCuenta,64.7,Si
1,Si,No,11,Si,Si,FibraOptica,No,No,Si,Si,Si,Si,Mensual,Si,DebitoEnCuenta,104.05,Si
0,No,Si,2,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.25,No
0,Si,Si,26,Si,No,FibraOptica,Si,Si,No,No,No,No,Mensual,No,ChequeDigital,81.95,No
1,Si,No,72,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,DosAños,Si,DebitoEnCuenta,114.65,No
0,Si,Si,63,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,TarjetaDeCredito,20.0,No
0,Si,Si,71,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,19.8,No
0,Si,Si,11,Si,Si,DSL,Si,No,No,No,Si,No,Mensual,Si,DebitoEnCuenta,65.15,No
1,Si,No,14,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,ChequePapel,19.65,No
0,No,Si,13,Si,Si,DSL,Si,Si,Si,Si,Si,Si,DosAños,No,TarjetaDeCredito,88.95,No
0,No,Si,6,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,20.2,No
1,Si,Si,11,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,TarjetaDeCredito,75.2,No
0,Si,No,18,Si,Si,DSL,No,Si,No,No,No,No,Mensual,No,TarjetaDeCredito,56.8,No
0,No,No,1,No,SinServicioTelefonico,DSL,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,35.55,Si
0,Si,No,32,Si,No,FibraOptica,Si,No,No,No,No,No,Mensual,Si,DebitoEnCuenta,75.5,No
0,No,No,29,No,SinServicioTelefonico,DSL,Si,No,No,Si,No,No,UnAño,No,ChequePapel,35.6,No
0,No,No,3,Si,Si,DSL,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,60.25,No
0,No,No,2,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,95.15,Si
0,Si,Si,13,Si,No,FibraOptica,No,No,Si,No,Si,Si,Mensual,Si,ChequePapel,96.65,Si
0,No,No,41,No,SinServicioTelefonico,DSL,No,Si,No,No,No,Si,Mensual,Si,ChequeDigital,40.35,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,18.85,No
0,No,No,7,Si,No,DSL,No,No,No,No,Si,No,Mensual,No,ChequePapel,54.85,No
0,Si,No,52,Si,No,DSL,Si,No,Si,No,Si,No,UnAño,Si,ChequePapel,64.3,No
0,Si,Si,45,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,DebitoEnCuenta,24.65,No
0,Si,No,70,Si,Si,DSL,No,Si,Si,Si,Si,No,DosAños,No,TarjetaDeCredito,76.1,No
0,No,No,53,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,18.7,No
1,Si,No,62,Si,Si,FibraOptica,No,Si,Si,No,Si,No,UnAño,Si,TarjetaDeCredito,97.95,No
0,Si,No,60,Si,Si,FibraOptica,Si,Si,No,No,No,Si,Mensual,Si,TarjetaDeCredito,94.1,No
1,Si,No,3,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,80.4,Si
1,Si,No,23,Si,No,FibraOptica,Si,No,No,No,Si,Si,Mensual,Si,ChequeDigital,95.1,No
0,No,Si,1,No,SinServicioTelefonico,DSL,No,Si,No,No,No,No,Mensual,Si,ChequePapel,31.35,Si
0,No,No,67,Si,No,DSL,Si,No,Si,Si,No,Si,UnAño,Si,DebitoEnCuenta,72.35,No
0,No,No,12,Si,Si,FibraOptica,No,Si,No,No,Si,No,Mensual,Si,DebitoEnCuenta,89.75,Si
1,Si,No,71,Si,Si,DSL,Si,Si,Si,Si,No,Si,DosAños,Si,DebitoEnCuenta,82.7,No
0,No,No,25,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,TarjetaDeCredito,19.9,No
0,No,No,5,Si,Si,DSL,Si,No,No,No,No,No,Mensual,Si,ChequeDigital,53.8,No
0,No,No,26,Si,Si,DSL,No,No,No,No,No,No,UnAño,Si,TarjetaDeCredito,51.55,No
0,Si,Si,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,ChequePapel,19.65,No
1,No,No,70,No,SinServicioTelefonico,DSL,No,Si,Si,No,Si,No,UnAño,Si,TarjetaDeCredito,44.05,No
0,Si,Si,72,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,DosAños,Si,ChequeDigital,114.0,No
0,Si,No,60,Si,No,FibraOptica,No,Si,No,No,Si,Si,UnAño,Si,ChequeDigital,94.4,Si
1,Si,Si,32,Si,Si,FibraOptica,No,Si,No,No,Si,Si,Mensual,Si,ChequeDigital,100.4,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequeDigital,19.85,Si
0,No,No,14,Si,Si,DSL,No,Si,No,No,No,No,UnAño,Si,ChequePapel,54.25,No
0,No,No,13,Si,Si,FibraOptica,Si,No,No,No,No,No,Mensual,Si,TarjetaDeCredito,80.0,No
0,No,No,6,Si,Si,FibraOptica,No,Si,Si,Si,Si,Si,Mensual,Si,TarjetaDeCredito,109.9,Si
0,No,No,46,Si,Si,DSL,Si,No,Si,No,Si,Si,DosAños,No,ChequePapel,79.2,No
0,No,No,15,Si,No,FibraOptica,No,No,Si,Si,Si,Si,Mensual,Si,ChequeDigital,101.35,Si
1,Si,No,43,Si,Si,FibraOptica,No,Si,No,Si,Si,No,Mensual,Si,ChequeDigital,94.3,No
0,No,No,39,Si,No,DSL,No,No,No,Si,No,No,DosAños,Si,DebitoEnCuenta,49.8,No
1,No,No,21,Si,No,DSL,No,No,Si,No,Si,No,Mensual,Si,DebitoEnCuenta,60.05,Si
0,No,No,57,No,SinServicioTelefonico,DSL,Si,No,Si,No,Si,Si,Mensual,Si,ChequeDigital,53.75,No
0,Si,No,53,Si,No,FibraOptica,No,No,No,Si,Si,Si,UnAño,Si,ChequeDigital,93.45,No
0,Si,Si,18,Si,No,FibraOptica,Si,No,Si,No,Si,No,Mensual,Si,ChequePapel,87.9,No
0,No,No,1,Si,Si,DSL,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,60.15,Si
0,Si,No,58,Si,Si,DSL,Si,No,No,Si,No,No,UnAño,Si,DebitoEnCuenta,61.05,No
1,No,No,71,Si,Si,FibraOptica,No,No,Si,No,Si,Si,DosAños,No,DebitoEnCuenta,104.05,No
0,No,No,35,Si,No,FibraOptica,No,No,Si,Si,Si,Si,UnAño,Si,ChequeDigital,99.25,No
0,No,No,3,Si,No,FibraOptica,No,No,Si,No,No,Si,Mensual,No,TarjetaDeCredito,85.7,No
0,No,No,38,Si,Si,FibraOptica,Si,Si,No,No,Si,Si,UnAño,Si,ChequeDigital,104.85,No
0,Si,Si,35,Si,Si,DSL,Si,Si,Si,Si,No,No,DosAños,Si,TarjetaDeCredito,69.15,No
0,No,No,7,Si,Si,FibraOptica,No,No,Si,No,Si,No,Mensual,Si,ChequeDigital,90.45,Si
0,No,No,47,Si,No,DSL,No,No,Si,Si,Si,Si,DosAños,No,ChequePapel,74.45,No
0,No,No,14,Si,No,DSL,No,Si,No,No,No,No,Mensual,No,ChequeDigital,50.45,No
1,Si,No,20,Si,No,DSL,No,Si,No,No,No,Si,Mensual,Si,ChequeDigital,60.0,No
0,Si,No,66,Si,Si,DSL,Si,Si,No,Si,Si,Si,DosAños,No,ChequeDigital,85.25,No
0,Si,No,15,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,TarjetaDeCredito,19.45,No
0,No,No,42,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,DebitoEnCuenta,20.75,No
0,Si,No,17,Si,Si,FibraOptica,Si,No,No,No,No,No,Mensual,No,ChequeDigital,78.9,No
0,No,No,37,Si,Si,FibraOptica,No,Si,No,Si,Si,Si,UnAño,Si,TarjetaDeCredito,104.5,No
0,No,No,12,Si,No,DSL,No,Si,No,No,No,No,Mensual,Si,ChequeDigital,49.4,No
0,Si,No,53,Si,No,FibraOptica,No,Si,No,No,Si,Si,UnAño,Si,DebitoEnCuenta,94.25,Si
0,No,No,60,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,25.0,No
0,Si,Si,18,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,No,TarjetaDeCredito,25.55,No
0,No,No,1,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,74.9,Si
0,No,No,3,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,70.15,No
0,No,Si,9,Si,No,DSL,No,No,No,Si,Si,Si,Mensual,Si,TarjetaDeCredito,69.4,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,80.25,Si
0,Si,No,56,Si,Si,FibraOptica,Si,Si,Si,No,No,No,UnAño,Si,ChequeDigital,93.15,No
0,Si,Si,17,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,69.0,Si
0,Si,Si,11,Si,Si,DSL,No,No,No,Si,No,Si,Mensual,Si,ChequeDigital,66.35,Si
0,No,No,7,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,69.55,No
0,Si,Si,69,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,DebitoEnCuenta,20.2,No
0,No,No,19,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,Si,DebitoEnCuenta,86.0,Si
0,Si,Si,3,Si,No,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,80.3,Si
0,Si,Si,54,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,TarjetaDeCredito,20.4,No
0,Si,No,62,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,Si,TarjetaDeCredito,23.75,No
0,No,No,24,Si,Si,FibraOptica,No,Si,No,No,Si,No,Mensual,Si,TarjetaDeCredito,90.55,Si
0,Si,Si,62,Si,Si,DSL,No,No,No,No,Si,Si,Mensual,Si,TarjetaDeCredito,70.45,No
0,No,No,17,Si,Si,DSL,Si,No,No,No,No,Si,Mensual,No,DebitoEnCuenta,65.75,No
0,No,No,9,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,Si,ChequePapel,24.6,No
0,Si,Si,64,Si,No,DSL,Si,No,Si,Si,Si,No,DosAños,No,ChequePapel,69.25,No
0,No,No,2,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,75.9,Si
0,Si,Si,1,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,ChequePapel,45.85,Si
0,Si,No,16,No,SinServicioTelefonico,DSL,No,No,No,Si,Si,Si,Mensual,Si,ChequeDigital,49.95,Si
0,Si,No,72,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,DebitoEnCuenta,24.65,No
0,No,No,30,Si,Si,FibraOptica,Si,Si,Si,No,No,No,UnAño,No,DebitoEnCuenta,90.4,No
0,Si,No,49,Si,Si,FibraOptica,Si,No,No,No,Si,Si,Mensual,Si,ChequePapel,100.85,No
0,Si,No,61,Si,Si,DSL,Si,No,Si,Si,No,Si,DosAños,No,TarjetaDeCredito,75.35,No
0,Si,Si,47,Si,Si,FibraOptica,No,Si,No,No,Si,No,Mensual,No,ChequeDigital,87.2,No
0,No,No,20,Si,No,DSL,Si,No,Si,No,No,Si,Mensual,No,TarjetaDeCredito,64.4,No
0,Si,Si,34,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,No,ChequeDigital,78.3,Si
0,Si,Si,70,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,DebitoEnCuenta,24.7,No
0,No,Si,54,Si,No,FibraOptica,Si,Si,No,Si,Si,Si,UnAño,Si,ChequeDigital,105.85,No
1,Si,No,61,Si,Si,FibraOptica,No,Si,Si,Si,Si,No,UnAño,Si,ChequePapel,98.3,No
0,No,No,3,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,76.95,Si
0,No,No,13,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,ChequePapel,19.45,No
1,No,No,16,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,96.15,Si
0,Si,Si,3,Si,No,DSL,No,Si,No,No,Si,No,Mensual,Si,TarjetaDeCredito,58.7,No
0,No,No,25,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,20.15,No
0,No,No,30,Si,Si,DSL,Si,No,No,No,No,Si,Mensual,Si,ChequePapel,64.5,No
0,Si,No,21,No,SinServicioTelefonico,DSL,Si,No,No,No,No,No,Mensual,No,ChequeDigital,28.5,No
0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,No,ChequeDigital,45.3,Si
0,No,No,15,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,DebitoEnCuenta,19.4,Si
1,Si,No,23,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,90.45,No
0,Si,Si,45,Si,Si,FibraOptica,Si,Si,No,No,Si,Si,Mensual,Si,ChequeDigital,105.15,No
0,Si,Si,24,Si,Si,FibraOptica,No,Si,Si,No,No,No,UnAño,No,DebitoEnCuenta,83.15,No
0,No,No,11,Si,Si,FibraOptica,No,No,No,Si,Si,No,Mensual,No,ChequeDigital,90.15,Si
0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,45.05,Si
0,Si,No,56,Si,Si,FibraOptica,No,No,Si,Si,Si,Si,DosAños,No,DebitoEnCuenta,103.2,No
0,No,No,1,Si,No,FibraOptica,No,Si,No,No,No,No,Mensual,No,ChequeDigital,75.8,Si
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,19.45,No
0,No,No,7,Si,No,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,79.3,Si
1,Si,No,55,Si,No,FibraOptica,No,No,Si,Si,Si,No,DosAños,No,TarjetaDeCredito,88.8,No
0,No,No,2,No,SinServicioTelefonico,DSL,No,No,No,Si,No,No,Mensual,Si,ChequeDigital,30.9,Si
0,Si,Si,72,Si,Si,DSL,Si,No,Si,Si,Si,Si,DosAños,Si,TarjetaDeCredito,85.9,No
1,No,No,45,No,SinServicioTelefonico,DSL,No,No,No,No,No,Si,UnAño,No,ChequeDigital,34.2,No
0,No,No,47,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,20.15,No
1,No,No,46,Si,No,FibraOptica,No,Si,No,No,Si,Si,UnAño,No,TarjetaDeCredito,95.25,Si
0,No,No,2,Si,No,DSL,No,Si,No,No,No,No,Mensual,Si,ChequePapel,50.3,No
0,Si,No,2,Si,No,FibraOptica,Si,No,No,Si,No,No,Mensual,Si,ChequeDigital,80.15,No
0,Si,No,12,Si,No,DSL,No,Si,No,No,No,No,Mensual,Si,ChequeDigital,51.25,No
1,Si,No,68,Si,Si,FibraOptica,No,Si,No,No,No,Si,Mensual,Si,DebitoEnCuenta,89.6,Si
0,Si,Si,69,Si,No,FibraOptica,No,No,No,Si,Si,Si,DosAños,Si,TarjetaDeCredito,95.2,No
1,No,Si,56,Si,No,FibraOptica,Si,No,No,No,Si,Si,UnAño,No,TarjetaDeCredito,94.8,No
