id;fecha;raz_soc_prove;mat_id;med_id;cantidad;precio;idMoneda;TCV_a_Soles;Precio_S;Subtotal_S
00935-06-2014;18/06/2014;TODO PARA CORTAR Y SOLDAR SAC ;03040010001;19;1;82.65;1;1;82.65;82.65
00936-06-2014;18/06/2014;DIMARI TOTAL SECURITY EIRL ;05010020019;16;1;26.85;1;1;26.85;26.85
00936-06-2014;18/06/2014;DIMARI TOTAL SECURITY EIRL ;02060030040;16;6;5.15;1;1;5.15;30.9
00936-06-2014;18/06/2014;DIMARI TOTAL SECURITY EIRL ;02060040011;16;6;10.68;1;1;10.68;64.08
00936-06-2014;18/06/2014;DIMARI TOTAL SECURITY EIRL ;02060040006;16;12;4.98;1;1;4.98;59.76
00937-06-2014;19/06/2014;TODO PARA CORTAR Y SOLDAR SAC ;03040010001;19;1;82.65;1;1;82.65;82.65
00938-06-2014;19/06/2014;DIMARI TOTAL SECURITY EIRL ;05010020019;16;2;26.85;1;1;26.85;53.7
00938-06-2014;19/06/2014;DIMARI TOTAL SECURITY EIRL ;05010020018;16;1;40.78;1;1;40.78;40.78
00938-06-2014;19/06/2014;DIMARI TOTAL SECURITY EIRL ;02060040011;16;6;10.68;1;1;10.68;64.08
00938-06-2014;19/06/2014;DIMARI TOTAL SECURITY EIRL ;02060040006;16;6;4.98;1;1;4.98;29.88
00939-06-2014;19/06/2014;QUIMICA INDUSTRIAL SALKANTAY SAC;01090090011;3;12;10.508474;1;1;10.508474;126.101688
00940-06-2014;19/06/2014;MAMANI MAYHUIRE JULIO CESAR;01090070036;3;20;46.61;1;1;46.61;932.2
00941-06-2014;19/06/2014;DIMARI TOTAL SECURITY EIRL ;01090060001;16;2;7.2;1;1;7.2;14.4
00941-06-2014;19/06/2014;DIMARI TOTAL SECURITY EIRL ;03010020081;16;30;82.97;1;1;82.97;2489.1
00941-06-2014;19/06/2014;DIMARI TOTAL SECURITY EIRL ;03010020080;16;6;20.87;1;1;20.87;125.22
00942-06-2014;19/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010035;16;40;5;1;1;5;200
00943-06-2014;19/06/2014;INDURA PERU S.A.;02010030005;17;40;4.3;1;1;4.3;172
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020030007;16;35;8.91;1;1;8.91;311.85
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020016;16;35;12.98;1;1;12.98;454.3
00944-06-2014;19/06/2014;CUOTA DE VENTA SAC;01040020004;16;5;81.2;1;1;81.2;406
00944-06-2014;19/06/2014;CUOTA DE VENTA SAC;01040020007;16;1;295.77;1;1;295.77;295.77
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020021;18;35;7.44;1;1;7.44;260.4
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020062;18;24;9.56;1;1;9.56;229.44
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020061;16;24;18.15;1;1;18.15;435.6
00768-05-2014;17/05/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01040010087;16;19;67.99;2;2.787;189.48813;3600.27447
00768-05-2014;17/05/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01040010060;4;0.27;1905.1;2;2.787;5309.5137;1433.568699
00768-05-2014;17/05/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020040007;4;0.7;99.27;2;2.787;276.66549;193.665843
00768-05-2014;17/05/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020010025;4;2.5;22.33;2;2.787;62.23371;155.584275
00768-05-2014;17/05/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020010030;4;1.5;10.02;2;2.787;27.92574;41.88861
00769-05-2014;17/05/2014;TRADI S.A.;01010080125;2;1;266.78;2;2.787;743.51586;743.51586
00769-05-2014;17/05/2014;TRADI S.A.;01010110018;2;15;22.1;2;2.787;61.5927;923.8905
00769-05-2014;17/05/2014;TRADI S.A.;01010110029;2;39;47.04;2;2.787;131.10048;5112.91872
00769-05-2014;17/05/2014;TRADI S.A.;01010110107;2;3;56.88;2;2.787;158.52456;475.57368
00769-05-2014;17/05/2014;TRADI S.A.;01010030010;2;1;9.01;2;2.787;25.11087;25.11087
00770-05-2014;17/05/2014;TUBISA S.A.C.;01010080015;2;1;170.59;2;2.787;475.43433;475.43433
00770-05-2014;17/05/2014;TUBISA S.A.C.;01010110034;2;12;119.94;2;2.787;334.27278;4011.27336
00770-05-2014;17/05/2014;TUBISA S.A.C.;01010110242;2;15;32.49;2;2.787;90.54963;1358.24445
00770-05-2014;17/05/2014;TUBISA S.A.C.;01010110131;2;4;119.23;2;2.787;332.29401;1329.17604
00778-05-2014;20/05/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020030023;4;0.5;146.25;2;2.786;407.4525;203.72625
00778-05-2014;20/05/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020040006;4;0.5;69.23;2;2.786;192.87478;96.43739
00778-05-2014;20/05/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020010029;4;0.5;22.43;2;2.786;62.48998;31.24499
00798-05-2014;23/05/2014;DIMARI TOTAL SECURITY EIRL ;02060010004;16;20;2.86;1;1;2.86;57.2
00798-05-2014;23/05/2014;DIMARI TOTAL SECURITY EIRL ;02060030024;16;12;4.85;1;1;4.85;58.2
00798-05-2014;23/05/2014;DIMARI TOTAL SECURITY EIRL ;02060010034;16;50;2.43;1;1;2.43;121.5
00798-05-2014;23/05/2014;DIMARI TOTAL SECURITY EIRL ;02060020004;7;30;2.25;1;1;2.25;67.5
00798-05-2014;23/05/2014;DIMARI TOTAL SECURITY EIRL ;02060010024;16;25;1.51;1;1;1.51;37.75
00798-05-2014;23/05/2014;DIMARI TOTAL SECURITY EIRL ;02060010035;16;25;5;1;1;5;125
00799-05-2014;23/05/2014;SEDISA SAC;01100010001;7;40;3.01;2;2.789;8.39489;335.7956
00799-05-2014;23/05/2014;SEDISA SAC;01100010010;7;80;2.98;2;2.789;8.31122;664.8976
00800-05-2014;23/05/2014;MAMANI MAYHUIRE JULIO CESAR;01090070036;3;30;46.61;1;1;46.61;1398.3
00801-05-2014;23/05/2014;QUIMICA INDUSTRIAL SALKANTAY SAC;01090090011;3;30;10.508474;1;1;10.508474;315.25422
00868-06-2014;5/06/2014;INDURA PERU S.A.;02010060001;16;6;335;2;2.786;933.31;5599.86
00868-06-2014;5/06/2014;INDURA PERU S.A.;02010060003;16;6;25;2;2.786;69.65;417.9
00868-06-2014;5/06/2014;INDURA PERU S.A.;02010060002;16;2;335;2;2.786;933.31;1866.62
00868-06-2014;5/06/2014;INDURA PERU S.A.;02010060004;16;2;25;2;2.786;69.65;139.3
00909-06-2014;11/06/2014;QUIMICA SUIZA INDUSTRIAL DEL PERU S.A.;01040020003;2;5;50.35;2;2.789;140.42615;702.13075
00926-06-2014;16/06/2014;PROYECTOS MARSA MULTISERVICIOS S.A.C;03050030025;22;1;3205.9322;1;1;3205.9322;3205.9322
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020025;16;35;2.6;1;1;2.6;91
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020122;16;35;2.6;1;1;2.6;91
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020058;18;36;23.37;1;1;23.37;841.32
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020057;16;24;1.27;1;1;1.27;30.48
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020101;18;35;1.12;1;1;1.12;39.2
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020069;18;24;9.41;1;1;9.41;225.84
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020084;16;24;67.15;1;1;67.15;1611.6
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020074;16;35;10.17;1;1;10.17;355.95
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020064;16;24;1.27;1;1;1.27;30.48
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020056;16;300;0.13;1;1;0.13;39
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020048;18;35;27.97;1;1;27.97;978.95
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020066;18;12;7.63;1;1;7.63;91.56
00945-06-2014;11/06/2014;DIMARI TOTAL SECURITY EIRL ;05020020017;18;35;5.93;1;1;5.93;207.55
00946-06-2014;19/06/2014;CORPORACION PERUANA DE INDUSTRIAS QUIMICAS S.A.- QROMA;01090030009;3;10;20.79;2;2.803;58.27437;582.7437
00946-06-2014;19/06/2014;CORPORACION PERUANA DE INDUSTRIAS QUIMICAS S.A.- QROMA;01090090014;3;3;14;2;2.803;39.242;117.726
00947-06-2014;19/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01040010002;4;12;14.79;2;2.803;41.45637;497.47644
00947-06-2014;19/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020040006;4;0.6;42.44;2;2.803;118.95932;71.375592
00947-06-2014;19/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020010029;4;0.6;11.9;2;2.803;33.3557;20.01342
00947-06-2014;19/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01040010070;4;0.15;401.22;2;2.803;1124.61966;168.692949
00947-06-2014;19/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020040060;4;0.8;13.2;2;2.803;36.9996;29.59968
00947-06-2014;19/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020040061;4;1;5.91;2;2.803;16.56573;16.56573
00947-06-2014;19/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020010049;4;1;4.44;2;2.803;12.44532;12.44532
00947-06-2014;19/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020020007;4;10;6.52;2;2.803;18.27556;182.7556
00947-06-2014;19/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020010003;5;10;3.72;2;2.803;10.42716;104.2716
00948-06-2014;19/06/2014;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;03080010001;3;10;13.023;1;1;13.023;130.23
00948-06-2014;19/06/2014;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;03080010002;3;235.29;11.808;1;1;11.808;2778.30432
00949-06-2014;19/06/2014;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;03080010002;3;115.51;11.808;1;1;11.808;1363.94208
00950-06-2014;20/06/2014;SEDISA SAC;01100010015;7;375;4.15;2;2.8;11.62;4357.5
00950-06-2014;20/06/2014;SEDISA SAC;01100010010;7;300;2.98;2;2.8;8.344;2503.2
00950-06-2014;20/06/2014;SEDISA SAC;01100010016;7;150;1.7;2;2.8;4.76;714
00950-06-2014;20/06/2014;SEDISA SAC;01100010001;7;300;3.01;2;2.8;8.428;2528.4
00951-06-2014;20/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010035;16;500;5;1;1;5;2500
00951-06-2014;20/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010007;16;400;8.98;1;1;8.98;3592
00951-06-2014;20/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010055;16;100;12.39;1;1;12.39;1239
00951-06-2014;20/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010004;16;400;2.86;1;1;2.86;1144
00951-06-2014;20/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010034;16;500;2.43;1;1;2.43;1215
00953-06-2014;20/06/2014;INDURA PERU S.A.;02010050001;7;6.6;26.9;1;1;26.9;177.54
00960-06-2014;23/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020030022;4;0.7;126.75;2;2.808;355.914;249.1398
00960-06-2014;23/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020040006;4;0.7;69.23;2;2.808;194.39784;136.078488
00955-06-2014;20/06/2014;CORPORACION PERUANA DE INDUSTRIAS QUIMICAS S.A.- QROMA;01090030009;3;10;20.79;2;2.8;58.212;582.12
00955-06-2014;20/06/2014;CORPORACION PERUANA DE INDUSTRIAS QUIMICAS S.A.- QROMA;01090090014;3;2;14;2;2.8;39.2;78.4
00957-06-2014;21/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01040010070;4;0.1;401.22;2;2.8;1123.416;112.3416
00957-06-2014;21/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020040073;4;0.5;13.2;2;2.8;36.96;18.48
00957-06-2014;21/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020010051;4;0.5;10.17;2;2.8;28.476;14.238
00957-06-2014;21/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020030113;4;5;6.47;2;2.8;18.116;90.58
00957-06-2014;21/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020040051;4;5;2.54;2;2.8;7.112;35.56
00957-06-2014;21/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020010062;4;5;3.12;2;2.8;8.736;43.68
00960-06-2014;23/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020010029;4;0.7;22.43;2;2.808;62.98344;44.088408
00965-06-2014;23/06/2014;GMR INVERSIONES SAC;05010010027;16;2;116.52;2;2.808;327.18816;654.37632
00959-06-2014;21/06/2014;DIMARI TOTAL SECURITY EIRL ;05020030008;19;100;46.51;1;1;46.51;4651
00959-06-2014;21/06/2014;DIMARI TOTAL SECURITY EIRL ;05020030007;16;150;8.91;1;1;8.91;1336.5
00959-06-2014;21/06/2014;DIMARI TOTAL SECURITY EIRL ;05020030006;16;100;25.7;1;1;25.7;2570
00965-06-2014;23/06/2014;GMR INVERSIONES SAC;05010010028;16;2;12;2;2.808;33.696;67.392
00969-06-2014;24/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010033;16;50;1.73;1;1;1.73;86.5
00969-06-2014;24/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010025;16;50;1.35;1;1;1.35;67.5
00969-06-2014;24/06/2014;DIMARI TOTAL SECURITY EIRL ;02060020002;16;4;11.44;1;1;11.44;45.76
00969-06-2014;24/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010024;16;50;1.51;1;1;1.51;75.5
00969-06-2014;24/06/2014;DIMARI TOTAL SECURITY EIRL ;02060030024;16;24;4.85;1;1;4.85;116.4
00969-06-2014;24/06/2014;DIMARI TOTAL SECURITY EIRL ;02060020004;7;50;2.25;1;1;2.25;112.5
00970-06-2014;24/06/2014;QUIMICA INDUSTRIAL SALKANTAY SAC;01090090011;3;60;10.508474;1;1;10.508474;630.50844
00971-06-2014;24/06/2014;QUIMICA SUIZA INDUSTRIAL DEL PERU S.A.;01040020003;2;10;35.75;2;2.803;100.20725;1002.0725
00835-05-2014;29/05/2014;MAESTRO PERU S.A.;02060010017;16;10;1.271186;1;1;1.271186;12.71186
00835-05-2014;29/05/2014;MAESTRO PERU S.A.;02060010018;16;10;1.271186;1;1;1.271186;12.71186
00835-05-2014;29/05/2014;MAESTRO PERU S.A.;01110010004;16;22;37.48305;1;1;37.48305;824.6271
00835-05-2014;29/05/2014;MAESTRO PERU S.A.;01110010005;16;17;23.728813;1;1;23.728813;403.389821
00835-05-2014;29/05/2014;MAESTRO PERU S.A.;03010020087;16;1;16.610169;1;1;16.610169;16.610169
00967-06-2014;24/06/2014;DISTRIBUIDORA DE MATERIALES E INVERSIONES ROMA E.I.R.L.;03010020069;42;50;15;1;1;15;750
00836-05-2014;30/05/2014;SEDISA SAC;01100010001;7;60;3.01;2;2.776;8.35576;501.3456
00836-05-2014;30/05/2014;SEDISA SAC;01100010010;7;60;2.98;2;2.776;8.27248;496.3488
00967-06-2014;24/06/2014;DISTRIBUIDORA DE MATERIALES E INVERSIONES ROMA E.I.R.L.;03010020051;16;75;22.457627;1;1;22.457627;1684.322025
00967-06-2014;24/06/2014;DISTRIBUIDORA DE MATERIALES E INVERSIONES ROMA E.I.R.L.;03010020016;17;10;38.135593;1;1;38.135593;381.35593
00967-06-2014;24/06/2014;DISTRIBUIDORA DE MATERIALES E INVERSIONES ROMA E.I.R.L.;03010020053;7;10;3.813559;1;1;3.813559;38.13559
00967-06-2014;24/06/2014;DISTRIBUIDORA DE MATERIALES E INVERSIONES ROMA E.I.R.L.;03010020017;17;10;16.949152;1;1;16.949152;169.49152
00985-06-2014;27/06/2014;TAI LOY SA;06030010049;16;1;33.762711;1;1;33.762711;33.762711
00977-06-2014;25/06/2014;COMERCIAL LI S.A.;06030010024;16;6;3.050847;1;1;3.050847;18.305082
00977-06-2014;25/06/2014;COMERCIAL LI S.A.;06030010031;16;6;0.449152;1;1;0.449152;2.694912
00977-06-2014;25/06/2014;COMERCIAL LI S.A.;06030010070;16;2;0.458474;1;1;0.458474;0.916948
00977-06-2014;25/06/2014;COMERCIAL LI S.A.;06030010039;20;1;1.661016;1;1;1.661016;1.661016
00977-06-2014;25/06/2014;COMERCIAL LI S.A.;06030010084;40;1;3.300847;1;1;3.300847;3.300847
00977-06-2014;25/06/2014;COMERCIAL LI S.A.;06030010052;16;1;6.381355;1;1;6.381355;6.381355
00977-06-2014;25/06/2014;COMERCIAL LI S.A.;06030010094;5;2;16.779661;1;1;16.779661;33.559322
00977-06-2014;25/06/2014;COMERCIAL LI S.A.;06030010037;16;3;1.672881;1;1;1.672881;5.018643
00977-06-2014;25/06/2014;COMERCIAL LI S.A.;06030010011;16;2;5;1;1;5;10
00977-06-2014;25/06/2014;COMERCIAL LI S.A.;06030010030;16;6;0.449152;1;1;0.449152;2.694912
00977-06-2014;25/06/2014;COMERCIAL LI S.A.;06030010045;16;6;1.24322;1;1;1.24322;7.45932
00977-06-2014;25/06/2014;COMERCIAL LI S.A.;06030010104;16;6;1.850847;1;1;1.850847;11.105082
00981-06-2014;26/06/2014;MAVICCH SOCIEDAD ANONIMA CERRADA;01120020004;16;10;35.169491;1;1;35.169491;351.69491
00981-06-2014;26/06/2014;MAVICCH SOCIEDAD ANONIMA CERRADA;03010020093;16;60;4.661016;1;1;4.661016;279.66096
00981-06-2014;26/06/2014;MAVICCH SOCIEDAD ANONIMA CERRADA;03010020094;5;2;18.644067;1;1;18.644067;37.288134
00981-06-2014;26/06/2014;MAVICCH SOCIEDAD ANONIMA CERRADA;03010020092;2;33;23.305084;1;1;23.305084;769.067772
00983-06-2014;26/06/2014;DISTRIBUIDORA DE MATERIALES E INVERSIONES ROMA E.I.R.L.;03010020069;42;20;15;1;1;15;300
00983-06-2014;26/06/2014;DISTRIBUIDORA DE MATERIALES E INVERSIONES ROMA E.I.R.L.;03010020062;7;2;3.813559;1;1;3.813559;7.627118
00983-06-2014;26/06/2014;DISTRIBUIDORA DE MATERIALES E INVERSIONES ROMA E.I.R.L.;03010020083;7;2;3.813559;1;1;3.813559;7.627118
00985-06-2014;27/06/2014;TAI LOY SA;06030010020;16;2;7.559322;1;1;7.559322;15.118644
00985-06-2014;27/06/2014;TAI LOY SA;06030010001;5;10;15;1;1;15;150
00985-06-2014;27/06/2014;TAI LOY SA;06030010002;5;6;33.703389;1;1;33.703389;202.220334
00985-06-2014;27/06/2014;TAI LOY SA;06030010093;16;0.5;98.618644;1;1;98.618644;49.309322
00985-06-2014;27/06/2014;TAI LOY SA;06030010083;39;2;16.288135;1;1;16.288135;32.57627
00985-06-2014;27/06/2014;TAI LOY SA;06030010015;16;1;10.406779;1;1;10.406779;10.406779
00985-06-2014;27/06/2014;TAI LOY SA;06030010061;32;1;23.516949;1;1;23.516949;23.516949
00985-06-2014;27/06/2014;TAI LOY SA;06030010043;16;2;30.381355;1;1;30.381355;60.76271
00985-06-2014;27/06/2014;TAI LOY SA;06030010081;16;6;9.474576;1;1;9.474576;56.847456
00985-06-2014;27/06/2014;TAI LOY SA;06030010039;20;12;1.457627;1;1;1.457627;17.491524
00985-06-2014;27/06/2014;TAI LOY SA;06030010062;32;1;23.516949;1;1;23.516949;23.516949
00985-06-2014;27/06/2014;TAI LOY SA;06030010105;16;0.5;78.322033;1;1;78.322033;39.161017
00985-06-2014;27/06/2014;TAI LOY SA;06030010018;16;2;5.779661;1;1;5.779661;11.559322
00985-06-2014;27/06/2014;TAI LOY SA;06030010030;16;3;2.898305;1;1;2.898305;8.694915
00985-06-2014;27/06/2014;TAI LOY SA;06030010076;16;0.25;11.754237;1;1;11.754237;2.938559
00985-06-2014;27/06/2014;TAI LOY SA;06030010032;16;2;2.898305;1;1;2.898305;5.79661
00985-06-2014;27/06/2014;TAI LOY SA;06030010031;16;3;2.898305;1;1;2.898305;8.694915
00986-06-2014;27/06/2014;INDURA PERU S.A.;02010020003;7;450;4;1;1;4;1800
00986-06-2014;27/06/2014;INDURA PERU S.A.;02010030005;17;300;4.3;1;1;4.3;1290
00987-06-2014;27/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010004;16;500;2.86;1;1;2.86;1430
00987-06-2014;27/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010034;16;500;2.43;1;1;2.43;1215
00987-06-2014;27/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010035;16;500;5;1;1;5;2500
00987-06-2014;27/06/2014;DIMARI TOTAL SECURITY EIRL ;02060010007;16;300;8.98;1;1;8.98;2694
00988-06-2014;27/06/2014;CORPORACION PERUANA DE INDUSTRIAS QUIMICAS S.A.- QROMA;01090030009;3;50;20.79;2;2.806;58.33674;2916.837
00988-06-2014;27/06/2014;CORPORACION PERUANA DE INDUSTRIAS QUIMICAS S.A.- QROMA;01090090014;3;11;14;2;2.806;39.284;432.124
00988-06-2014;27/06/2014;CORPORACION PERUANA DE INDUSTRIAS QUIMICAS S.A.- QROMA;01090090016;3;6;26.26;2;2.806;73.68556;442.11336
00989-06-2014;27/06/2014;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;03080010001;3;15;12.972;1;1;12.972;194.58
00989-06-2014;27/06/2014;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;03080010002;3;169.66;11.808;1;1;11.808;2003.34528
00990-06-2014;27/06/2014;HINOSTROZA HERRERA EDWIN / MHP ACEROS HINOSTROZA;01050020002;2;28;38.135593;1;1;38.135593;1067.796604
00991-06-2014;30/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020040061;4;6;5.91;2;2.806;16.58346;99.50076
00992-06-2014;30/06/2014;DISTRIBUIDORA DE MATERIALES E INVERSIONES ROMA E.I.R.L.;03010020069;42;100;15;1;1;15;1500
00992-06-2014;30/06/2014;DISTRIBUIDORA DE MATERIALES E INVERSIONES ROMA E.I.R.L.;03010020095;7;8;3.813559;1;1;3.813559;30.508472
00992-06-2014;30/06/2014;DISTRIBUIDORA DE MATERIALES E INVERSIONES ROMA E.I.R.L.;03010020096;17;40;25.423728;1;1;25.423728;1016.94912
00994-07-2014;1/07/2014;CORPORACION PERUANA DE INDUSTRIAS QUIMICAS S.A.- QROMA;01090050007;3;3;48.45;2;2.796;135.4662;406.3986
00994-07-2014;1/07/2014;CORPORACION PERUANA DE INDUSTRIAS QUIMICAS S.A.- QROMA;01090090016;3;1;24.31;2;2.796;67.97076;67.97076
00995-07-2014;1/07/2014;DIMARI TOTAL SECURITY EIRL ;02060030024;16;4;4.85;1;1;4.85;19.4
00995-07-2014;1/07/2014;DIMARI TOTAL SECURITY EIRL ;02060030026;16;4;9.46;1;1;9.46;37.84
00995-07-2014;1/07/2014;DIMARI TOTAL SECURITY EIRL ;02060030003;16;4;2.45;1;1;2.45;9.8
00998-07-2014;2/07/2014;DIMARI TOTAL SECURITY EIRL ;02060010014;16;10;6.36;1;1;6.36;63.6
00998-07-2014;2/07/2014;DIMARI TOTAL SECURITY EIRL ;02060010044;16;20;17.9;1;1;17.9;358
00998-07-2014;2/07/2014;DIMARI TOTAL SECURITY EIRL ;02060040011;16;12;10.68;1;1;10.68;128.16
00998-07-2014;2/07/2014;DIMARI TOTAL SECURITY EIRL ;02060040010;16;48;18.64;1;1;18.64;894.72
00999-07-2014;2/07/2014;MAVICCH SOCIEDAD ANONIMA CERRADA;01120020017;16;15;8.38983;1;1;8.38983;125.84745
00999-07-2014;2/07/2014;MAVICCH SOCIEDAD ANONIMA CERRADA;01120020018;16;6;6.271186;1;1;6.271186;37.627116
00999-07-2014;2/07/2014;MAVICCH SOCIEDAD ANONIMA CERRADA;03010020092;2;5;16.949152;1;1;16.949152;84.74576
00999-07-2014;2/07/2014;MAVICCH SOCIEDAD ANONIMA CERRADA;01120020019;16;1;26.271186;1;1;26.271186;26.271186
01000-07-2014;2/07/2014;TUBISA S.A.C.;01010120063;2;1;371.25;2;2.797;1038.38625;1038.38625
01002-07-2014;3/07/2014;DIMARI TOTAL SECURITY EIRL ;03010020080;16;3;20.87;1;1;20.87;62.61
01003-07-2014;3/07/2014;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;03080010001;3;13.46;13.2;1;1;13.2;177.672
01003-07-2014;3/07/2014;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;03080010002;3;234.91;11.722;1;1;11.722;2753.61502
01004-07-2014;3/07/2014;SEDISA SAC;01100010012;7;500;2.93;2;2.795;8.18935;4094.675
01004-07-2014;3/07/2014;SEDISA SAC;01100010030;7;35;16.87;2;2.795;47.15165;1650.30775
01004-07-2014;3/07/2014;SEDISA SAC;01100010027;7;35;21.15;2;2.795;59.11425;2068.99875
01004-07-2014;3/07/2014;SEDISA SAC;01100010024;7;5;18.28;2;2.795;51.0926;255.463
01004-07-2014;3/07/2014;SEDISA SAC;01100010001;7;500;3.01;2;2.795;8.41295;4206.475
01004-07-2014;3/07/2014;SEDISA SAC;01100010002;7;800;2.98;2;2.795;8.3291;6663.28
01004-07-2014;3/07/2014;SEDISA SAC;01100010021;7;75;3.05;2;2.795;8.52475;639.35625
01004-07-2014;3/07/2014;SEDISA SAC;01100010010;7;500;2.98;2;2.795;8.3291;4164.55
01004-07-2014;3/07/2014;SEDISA SAC;01100010022;7;75;2.97;2;2.795;8.30115;622.58625
01004-07-2014;3/07/2014;SEDISA SAC;01100010019;7;160;6.46;2;2.795;18.0557;2888.912
01005-07-2014;4/07/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020040051;4;2.5;2.54;2;2.785;7.0739;17.68475
01005-07-2014;4/07/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020010062;4;6;3.12;2;2.785;8.6892;52.1352
00849-06-2014;2/06/2014;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;01020010030;4;1;4.609;2;2.764;12.739276;12.739276
00874-06-2014;6/06/2014;MIXERCON S.A.;01030010013;17;6.5;328;1;1;328;2132
00928-06-2014;17/06/2014;CORPORACION PERUANA DE INDUSTRIAS QUIMICAS S.A.- QROMA;01090070038;3;460;28.7;2;2.795;80.2165;36899.59
00928-06-2014;17/06/2014;CORPORACION PERUANA DE INDUSTRIAS QUIMICAS S.A.- QROMA;01090070039;3;460;28.7;2;2.795;80.2165;36899.59
