nFacID;cFacSerie;cFacNumero;cComCodigo;nFacDMonto;cCenDetalle;desProveedor;Articulo;cCueDetalle;Actividad;idProveedor;nCenID;idInsumo;idContrato;dFacFecDoc
412;026;23121          ;FC ;53.3358;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BOCINA DE BIELA                                                                                     ;;NINGUNO.;1;0;854;0;39938
412;026;23121          ;FC ;120.05196;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ASIENTO DE VÁLVULA DE ADMISIÓN                                                                      ;;NINGUNO.;1;0;1199;0;39938
412;026;23121          ;FC ;59.36196;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ASIENTO DE VÁLVULA DE ESCAPE                                                                        ;;NINGUNO.;1;0;1201;0;39938
412;026;23121          ;FC ;147.7266;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VÁLVULA DE ESCAPE                                                                                   ;;NINGUNO.;1;0;1198;0;39938
412;026;23121          ;FC ;122.82942;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VALVULA DE ADMISIÓN                                                                                 ;;NINGUNO.;1;0;1197;0;39938
412;026;23121          ;FC ;117.69576;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;METALES DE BIELA STD                                                                                ;;NINGUNO.;1;0;853;0;39938
413;001;22554          ;FC ;642.6;;FUNDICION CENTRAL S.A.                                                                              ;TOOTH ADAPTER-CENTER                                                                                ;;NINGUNO.;5;0;1569;0;39938
413;001;22554          ;FC ;107.1;;FUNDICION CENTRAL S.A.                                                                              ;TOOTH ADAPTER-LH                                                                                    ;;NINGUNO.;5;0;1570;0;39938
413;001;22554          ;FC ;107.1;;FUNDICION CENTRAL S.A.                                                                              ;TOOTH ADAPTER-RH                                                                                    ;;NINGUNO.;5;0;1571;0;39938
414;026;0023242        ;FC ;7.2709;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CRUCETA DE VÁLVULA                                                                                  ;;NINGUNO.;1;2;1705;0;39938
414;026;0023242        ;FC ;10.47914;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VARILLA DE LEVANTE                                                                                  ;;NINGUNO.;1;2;1706;0;39938
414;026;0023242        ;FC ;7.6041;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SUPPORT-ROCKER L                                                                                    ;;NINGUNO.;1;2;2055;0;39938
414;026;0023242        ;FC ;26.95588;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BALANCIN                                                                                            ;;NINGUNO.;1;2;1702;0;39938
414;026;0023242        ;FC ;5.4026;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EJE DE BALANCIN                                                                                     ;;NINGUNO.;1;2;1703;0;39938
415;001;8254           ;FC ;246.8655;;ECOREP S.A.C.                                                                                       ;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ;;NINGUNO.;7;0;7;0;39939
415;001;8254           ;FC ;133.1967;;ECOREP S.A.C.                                                                                       ;FILTRO DE REFRIGERANTE                                                                              ;;NINGUNO.;7;0;12;0;39939
415;001;8254           ;FC ;41.055;;ECOREP S.A.C.                                                                                       ;FILTRO SEPARADOR DE AGUA(11E1-70210)                                                                ;;NINGUNO.;7;0;26;0;39939
427;001;120397         ;FC ;192.95136;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;GUÍA DE VÁLVULA                                                                                     ;;NINGUNO.;1;2;1200;0;39962
428;026;0024153        ;FC ;71.0549;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VALVULA CHECK                                                                                       ;;NINGUNO.;1;0;2179;0;39962
428;026;0024153        ;FC ;8.7703;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VALVE, CHECK                                                                                        ;;NINGUNO.;1;0;2180;0;39962
429;003;0120984        ;FC ;52.8579;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;GUÍA DE VÁLVULA                                                                                     ;;NINGUNO.;1;2;2203;0;39969
430;026;0027376        ;FC ;463.3146;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DAMPER                                                                                              ;;NINGUNO.;1;0;2241;0;39969
430;026;0027376        ;FC ;88.0957;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TUBO DE DRENAJE DEL TURBO                                                                           ;;NINGUNO.;1;0;1404;0;39969
